is_hr,launch_angle,launch_speed,bat_speed,swing_length,attack_angle,swing_path_tilt,plate_x,plate_z,inning,balls,strikes,is_stand_left,is_throw_left
0,3,98.2,69.2,6.7,8.286847833044567,25.28141602919248,-0.06,2.73,4,1,1,0,0
0,-14,85,75.7,7.6,11.931102699824212,34.46530544571618,0.57,1.98,4,0,1,0,1
0,-47,67,59.8,5.7,6.596405871905217,28.92571489737983,-0.14,2.62,4,1,0,0,1
0,3,90.7,71.5,6.5,18.42408776725897,31.786809761075503,0.87,2.66,3,0,0,1,0
0,4,92.5,67.1,7.2,26.729158308853368,22.1752104739696,0.39,3.18,3,1,1,0,0
0,29,102,74.3,8.1,8.239151007543297,30.917577764229677,-0.5,1.99,3,2,0,1,0
1,28,107,78.3,8,11.588218246255424,40.073324631541794,0.05,1.95,3,0,0,0,0
0,-10,92.3,74.9,7.5,6.35244149198729,32.09398751120511,-0.56,2.81,3,3,2,0,1
0,-4,93.8,63.1,7.7,-1.5243824604485985,27.48018645076459,1.22,1.88,3,2,2,0,1
0,11,76.1,80.3,7.6,7.236552599607153,30.36000819402079,0.72,2.4,2,0,1,1,0
0,-3,112.5,77,7.4,-10.194691547851548,30.406107142205425,0.42,1.9,2,2,1,0,0
0,5,78.2,67.5,6.4,9.936261262379876,25.61516323097529,-0.11,3.01,2,2,2,0,0
0,4,75.1,81,6.7,-7.603597958657944,41.65637579301208,-0.3,2.48,2,1,0,0,1
0,56,88.2,68.4,6.8,12.276810905617854,32.93805210281698,0.69,2.9,2,2,1,1,1
0,14,95.5,73.1,7.3,14.6342951801382,40.194725308015066,0.34,1.99,2,0,2,0,1
0,9,96.1,63.1,5.4,2.5133559538143797,31.097634597511025,-0.39,2.84,2,0,1,0,1
0,4,82.4,71.4,7.5,-12.094588101898504,36.30730907055219,0.25,1.92,2,2,2,1,1
1,34,106.5,77,9,17.21997823197885,31.707284768845533,-0.52,2.28,2,0,0,0,0
0,58,74.8,70.4,6.9,10.55846649487387,30.480308586014537,0.87,2.4,2,1,1,0,0
0,39,83.1,68.6,6.2,19.829309377820884,27.13140657137398,0.91,2.88,1,0,2,1,0
0,-14,83.2,60.9,6.6,24.4670372414846,22.634135569447693,-0.96,2.78,1,1,2,1,0
0,-23,51.6,65.8,7.8,30.55115018069843,23.264939701125115,1.28,2.66,1,1,2,0,0
1,25,109.4,82,7.6,16.856892797220777,29.03209493212968,0.22,2.34,1,2,1,1,0
0,5,106.7,76.1,7.4,-12.564719964707562,36.52778264454052,0.28,1.72,1,2,1,0,0
0,-19,78.3,72.7,8,9.066071516901198,19.91819855185164,0.9,2.08,1,1,0,0,0
0,-24,96.8,70.3,7.4,10.320358458789771,29.41666001872142,0.64,1.88,1,0,2,0,0
1,31,104.3,87,7.7,13.865294239144058,19.0683032734834,-0.49,3.38,1,1,2,1,0
0,24,73.7,72.9,7.7,20.590194289298974,37.28314269288648,0.41,2.13,1,2,0,0,0
0,1,83.8,61.1,6.5,1.9194556660863136,35.55721880914283,1.3,1.58,1,1,2,0,0
0,50,87.1,70.3,7.7,18.63570122015103,26.620498414648853,0.39,2.84,9,2,0,0,0
0,-12,90.3,62.6,7.8,16.941521616980268,27.994820336252907,0.16,2.16,9,0,2,0,0
0,13,93.9,75.6,8,20.33648240722549,44.14780169865358,0.21,1.51,9,2,2,1,0
0,-25,69.2,64,7.9,-0.6231196186326834,30.89337796239136,0.99,1.28,8,1,2,0,0
0,10,106.4,71,6.8,-0.1710157430015198,34.071621276987386,-0.06,2.34,8,0,2,0,0
1,30,97.9,66.3,7.5,13.854877107975186,22.07551508225976,-0.27,2.87,8,0,2,1,0
0,-11,81,67.8,7.7,10.54028092704216,29.17136284135059,0.84,2.29,8,0,1,0,0
0,-11,59,73.8,6.4,-1.2024716657373216,38.22191880855887,0.63,2.72,8,1,0,1,0
0,11,97.5,77.3,7.3,10.357575985448896,33.308712227446755,-0.04,2.88,7,3,2,1,0
0,-3,102.7,76.8,7.1,11.469098999864825,35.96290692786269,0.04,2.55,7,3,1,0,0
0,-65,57,70,8.3,18.28156004963781,32.130082226878464,0.35,1.68,7,0,1,0,0
0,-1,84.7,73.6,7.2,20.33303529222195,21.515411482348377,0.45,3.25,7,0,1,0,0
0,8,111.1,78.8,7.4,17.383096535528182,25.410362258312077,-0.39,2.14,7,2,0,0,0
0,-16,89.9,76.7,6.9,9.538393484458402,25.79845898964259,-0.16,2.39,6,0,0,1,1
0,-30,80,77.9,8.1,18.44471265329281,28.370290567001216,-0.5,2.39,6,0,0,1,0
0,49,94.2,66.3,6.5,21.364915041427956,29.34074726938025,0.06,2.92,6,1,1,0,0
0,-20,86.2,68.3,7.8,11.109174694192289,28.879363977136546,-0.4,2.13,5,1,0,1,1
0,0,93.8,72.5,7.5,20.315980300682924,24.30004970505077,-0.63,2.03,5,0,1,1,1
0,49,99.7,72.4,7.5,16.690429746337458,35.99206669171755,-0.02,2.67,5,0,0,1,1
0,-34,96.8,80.4,7,1.6552464096549526,26.20783407183704,-0.22,2.3,5,2,1,1,0
0,7,58.1,67.7,6.9,-2.0963097772885884,42.65924570873451,-1.11,2.1,5,1,2,0,0
0,57,67.9,68.6,7.8,13.896704670682896,32.813283297496255,1.09,2.23,4,2,1,0,0
1,31,109.5,79.4,7,10.5147701149743,26.85514118384784,0.02,2.73,4,0,0,1,0
1,23,109.6,73,7.2,13.239514800298126,29.029670282040577,0.02,2.67,4,1,1,1,0
0,7,97.1,70.1,7.5,12.83055275888079,38.54419401420432,0.31,2.14,4,3,2,1,0
0,6,105.2,80.8,7.4,4.80085576621262,31.49730916257896,0.22,2.13,4,0,0,0,0
0,4,96.4,67,6.6,9.278736720466942,20.578576058082295,0.03,3.53,4,0,0,1,0
0,36,83.9,70.7,6.7,6.326302576247016,40.11838851819199,0.49,2.62,4,1,1,1,0
0,44,86.9,61.2,7.4,20.340577872347573,24.907034120514293,0.72,2.64,4,1,2,0,0
0,31,99,75.5,7.9,16.437981281860022,37.775658823208175,-0.01,2.6,4,1,0,0,0
0,-27,93.6,65.1,7,-7.2603343300079075,33.93252677611037,0.61,1.7,3,2,2,0,0
0,-2,100.3,71.6,7.6,13.250099234111788,29.11807098093461,-0.24,1.85,3,0,1,1,0
0,11,82.1,77.3,6.9,7.998645238231053,36.90238503063078,0.61,2.87,3,0,0,1,0
0,3,105.6,78.3,7,13.921395723181677,34.27495993099236,-0.51,2.69,3,0,2,0,0
0,46,71.6,74.2,7.4,12.106630188540114,31.99534005413009,-0.67,3.1,3,2,0,0,0
0,75,78.7,74.7,7.7,17.12560178124515,36.91437309934755,0.22,2.16,3,0,0,1,0
0,-40,55.7,64.4,7.4,19.995216593166543,28.21369906308777,1.17,2.79,3,1,1,0,0
0,73,91.8,79.3,7.3,10.253073215377158,31.40938312086105,0.17,2.62,2,2,1,1,0
0,-14,91,70.5,6.5,1.3322908532162023,37.26090088218204,0.54,2.12,2,3,2,1,0
0,-3,78,75.9,7.1,1.3370667104565317,44.22060409431679,-0.48,1.92,2,3,2,0,0
0,-2,79.2,62,5.8,-8.214023497171244,23.666066112872343,-0.4,3.51,1,0,1,1,0
0,18,101.1,68.2,6.6,-1.3546468797697433,29.361636828235262,0.35,3.09,1,0,0,0,0
0,8,81.4,71.9,6.5,3.3725600138371137,25.55596948012738,0.55,2.64,1,2,0,1,0
0,27,104.1,74.6,8,13.63006957559905,36.557293696762976,-0.59,2.34,1,1,1,1,0
0,12,106.2,72.2,7.3,-3.9855076847785447,25.24616310684371,-0.74,2.81,1,1,1,1,0
0,5,103.9,71.3,7.3,-0.15052598412395,37.55158776140902,-0.43,2.16,1,1,1,1,0
1,30,103.7,73,7.9,17.00973529639197,41.241362531364,0.03,1.68,1,3,2,0,0
0,30,97.6,65.6,6.3,0.8126120331415436,28.239439528171037,-0.58,3.13,8,0,0,1,0
0,45,90.6,70.4,7.6,10.647998428779546,29.678905864825115,-0.31,2.34,8,2,1,1,0
0,-17,69.5,66.2,7.1,11.54353604096552,25.01932110822976,0.24,2.77,8,1,1,0,0
0,29,89.4,71.1,7.3,15.078315866417125,21.73144079193573,0.73,3.01,8,0,0,0,0
0,-4,85.2,61.1,6.7,3.317715086146515,32.76501449098433,-0.8,2.08,7,2,2,1,0
0,67,83.4,67.8,7,17.624990201003733,32.4625318004543,-0.05,3.04,7,0,2,1,0
0,81,91.2,74.4,7.2,14.851702260551738,41.07257377607432,-0.93,2.99,7,3,2,0,0
0,36,80.1,57.4,7.8,4.074117871662187,38.932044958438574,0.69,1.85,7,0,2,0,1
0,32,89.7,62,6.8,10.317528993132225,24.769327972078926,-0.93,2.52,7,2,2,1,1
0,20,105.5,73.3,7.3,5.194627487607611,45.21174530949898,-0.67,1.91,7,0,1,0,0
0,20,81.6,70.7,8.2,11.807403033589342,42.36163990820464,-0.48,1.89,7,1,1,1,0
0,41,76.3,73.7,8.1,20.10234824656612,36.20593140560574,-0.48,1.65,7,1,2,0,0
0,53,90.1,71.8,7.5,11.34055436672984,29.15581421751788,-0.18,2.73,6,1,1,0,0
0,1,98.7,66.9,7.3,4.510596765639863,31.23871642142575,-1.18,2.08,6,0,2,1,0
0,-24,93.7,72.1,7.2,8.7830236751749,20.391522319706667,-0.95,2.84,6,1,2,1,0
0,-18,99.3,71.8,7.1,1.2381587762177078,38.32544839974964,-0.6,1.95,6,0,0,0,0
0,49,91.4,79.2,7.6,6.960077160452359,34.74496422589964,-0.3,2.2,6,2,1,1,0
0,1,108.4,74,6.9,9.105663919985224,40.70293212307643,0.27,1.63,5,0,1,1,0
0,-40,51.4,71.4,7.4,4.177990879319276,37.50847307529201,-0.57,1.41,5,1,0,1,0
1,32,100.8,76.6,7.5,11.873417287422,26.265192414749837,0.14,2.94,5,1,2,0,0
0,21,76.8,61.8,5.7,-2.55032674567699,30.43630390537461,0.13,3.19,5,1,1,1,0
0,19,94.5,68.6,6.9,5.420696011286175,37.94762107427218,-0.34,2.29,5,0,1,1,0
0,17,95.5,64.2,7.9,14.975711638909832,32.755491154245654,-1,1.64,5,3,2,1,0
0,42,87.6,65.6,7.8,8.72928634047309,33.38995643541584,0.73,2.42,5,2,2,0,0
0,5,72.1,72,8.6,30.02566762655559,32.72958994511849,-0.01,2.15,5,1,1,1,0
0,-10,93.8,70.4,6.7,0.5126850930790611,31.98287487656589,0.08,2.77,5,1,1,0,0
0,9,100.5,76.4,7,7.166647416168387,31.92966256498408,0.61,2.55,4,3,2,0,0
0,23,107.7,76.8,7.7,15.5545442797134,35.450567242420696,-0.31,2.25,4,0,0,1,0
0,10,71.6,72.2,7.7,13.829650229220256,26.784987972367137,0.81,2.21,4,0,0,0,0
0,17,85.6,65.4,7.1,7.692619578667761,30.008346272281823,-1.02,2.74,4,2,0,1,0
0,-1,90.6,77.1,7.3,5.136099307645931,35.64351602105568,0.22,1.87,4,0,0,1,0
0,-16,93,71.3,6.3,1.2790391649104678,43.00320842604721,0.36,2.2,3,0,0,1,0
0,27,103.4,72.6,7.4,8.889560698816506,41.24001732815658,0.31,1.68,3,2,1,1,0
0,-24,85.7,71.3,6.6,11.226671942105892,30.951344143662613,-0.43,2.31,3,0,0,1,0
0,3,52.5,62.5,6.4,-10.963876346068613,47.84990833617296,-1.11,2.15,3,3,2,0,0
0,11,95.9,72.4,7,4.964203574803411,33.022386752881154,-0.12,2.56,3,3,2,1,0
0,-23,71,69.9,7.8,17.950675764882746,30.587492572198027,0.56,2.08,3,1,1,0,0
0,13,84.4,72.6,6.5,3.1168644039247457,34.09935990959325,-0.87,2.74,2,1,1,1,0
0,21,93.5,79.7,6.3,-9.680858118128745,47.049240410654704,-0.3,2.15,2,2,0,0,0
0,26,93.1,72.8,7.9,11.271732176855684,31.9025666495075,0.49,1.76,2,1,1,0,0
0,12,101.7,73,7.5,15.414882714963795,29.045102675166888,-0.69,2.94,2,2,0,1,0
0,13,71.3,71.5,8.1,14.274833318614023,40.74063260789356,-0.68,1.55,2,2,2,1,0
0,8,102,72.1,7.3,10.664510459631757,42.31796432253771,-0.03,1.93,1,1,2,1,0
0,14,58.1,68.4,6.6,2.2307335034433224,39.421893038602775,1,2.58,1,1,1,1,0
0,-24,104.1,72.9,6.9,8.442487446662728,34.70451154250172,-0.05,1.95,1,2,1,1,0
1,25,108.8,71.5,7.4,11.29130024643938,32.00097513895638,0.28,2.69,1,1,1,1,0
0,59,65.1,66.5,8.3,14.770539570917023,39.20730441817251,1.06,1.92,1,0,0,0,0
0,30,103.6,69.9,7,18.68174697689649,27.06480049918851,-0.77,2.94,1,0,1,1,0
0,28,88.1,62.8,8,15.107635165431738,37.52435215795684,0.41,1.24,9,0,0,0,0
0,1,67.9,65.2,6.2,3.3927983798771355,28.14209587005647,-0.26,3.35,9,0,0,1,0
0,2,96.8,80.3,7.9,17.097097756699366,31.61968895784739,-0.02,1.77,9,1,1,0,0
0,30,86.2,71.3,6.8,-0.1548195999421778,35.04929974756159,-0.56,2.46,9,1,0,1,0
0,0,96.9,72.6,8,15.445931123765108,26.47053548342876,0.43,3.46,8,0,0,0,0
0,57,88.3,71.5,6.8,12.304385999946248,32.63761172075354,-0.69,3.08,8,2,0,1,0
0,14,105.7,74.4,7.5,13.618506622415016,30.87314631474107,-0.04,2.69,8,0,0,0,0
0,9,95.7,64.2,6.7,1.2366376274331363,15.123681353214916,0.61,3.51,8,2,1,0,0
1,32,104.2,75,8,24.74682067487521,35.36137267758046,-0.08,2.26,8,0,0,1,0
0,6,89.8,67.3,6,10.666971385281386,26.0053612174092,0.06,3.02,8,0,2,1,0
0,-10,95,66.9,6.4,2.272037843261036,18.93155584556844,-0.36,3.33,8,1,2,1,0
0,22,85.9,68.5,7.4,7.596351800384083,22.73638698328688,-0.89,2.91,8,2,2,1,0
1,35,107.9,83.1,8.7,21.73361087124423,38.93615197413799,0.23,2.25,8,0,0,0,0
0,64,102.2,79.3,7.5,17.821623867636443,36.639326492295865,0.33,2.37,7,0,0,1,0
1,24,103.8,76.7,7.4,8.573243200382333,29.05168908628039,0.04,3.28,7,3,2,0,0
0,21,99.9,81.2,6.9,10.056329284412008,31.364520847908928,-0.8,2.39,7,1,1,1,0
0,-10,84.6,70.5,7.7,9.393072325205605,28.54032141358193,0.31,2.69,7,2,1,1,1
0,-4,101.6,66.9,7.2,4.834167533635108,38.01643945541969,-0.41,1.94,6,3,2,0,0
0,12,101,71,8.3,17.80283268960921,33.73143348260048,-0.12,1.54,6,0,2,0,0
0,63,80.7,75.4,7.5,10.464223516473073,39.20329760735901,0.21,2.15,6,3,2,1,0
0,17,85.6,69.9,6.5,-0.3112408775568753,41.5112939717613,-0.39,2.32,6,0,1,1,0
0,-35,69.6,50.3,4.6,-28.215806112012967,26.8543593640396,0.26,1.81,6,1,2,1,0
0,63,65.9,67.1,6.6,12.97819911661539,25.99102104609,-0.52,3.52,6,1,2,0,0
0,8,96.2,66.6,6.9,2.962631913094068,23.765136435079143,-1.12,3.35,6,0,1,1,0
0,13,112.9,83.2,8.4,12.892265674311169,40.5742429333453,0.29,2.32,6,1,2,0,0
0,5,79.5,76,7.4,2.944030423388201,37.67350707460696,-0.82,1.35,5,1,0,1,0
0,-61,54.2,68.8,7.6,16.91929487407172,32.71333715800526,0.53,2.13,5,3,2,0,0
0,7,95.9,74.2,7.3,20.560939917992503,44.33700322488453,-0.36,2.45,5,0,1,1,0
0,62,92.8,77.8,7.4,11.73903290765656,28.975329382713205,-0.19,3.05,5,0,1,0,0
0,-17,88.5,69,8.5,10.112713691082568,42.81813078770757,-0.35,1.19,5,0,2,1,0
0,13,91.4,73.5,6.8,-2.1790781023133445,46.85370055946092,-0.23,1.89,5,1,0,1,0
0,21,103.7,73.5,8,7.019500413629065,25.9688397938632,-0.53,2.52,5,1,0,1,0
0,5,98.8,68.7,6.3,7.476561966340982,29.283624807644227,0.04,2.12,4,1,1,1,0
0,50,75.5,72.7,9,16.831059628173364,40.493088699027815,0.37,1.94,4,0,0,0,0
0,52,90.4,83.7,6.8,-1.912713882134718,38.38652837700754,-0.02,2.19,4,1,1,1,0
0,-20,93.3,76.8,7.8,22.260371847498597,20.040305611659555,-0.36,3.29,4,2,2,0,0
0,-59,48.3,57,7.9,18.43693368636373,20.26689443909016,-1.85,2.55,4,1,2,1,0
1,33,102.8,74.6,8.2,15.930443572503036,42.18609428160266,-0.8,3.03,4,0,0,0,0
0,69,86.9,73.1,6.6,18.98769328018944,37.27019050974527,-1.07,2.58,3,1,2,0,0
0,40,72.3,65.1,7.1,6.598469164458276,33.71683035253625,-1.62,2.65,3,3,2,1,0
0,47,85.7,71.9,7.2,19.8196960325793,25.40938586704345,0.2,3.37,3,1,1,1,0
0,11,77.3,68.6,7.3,-0.7407482588419418,26.091034527150985,-0.23,2.77,3,2,2,1,0
0,15,101.9,71.7,7.4,6.311941074535626,34.35920978332634,-0.72,2.03,3,0,1,1,0
1,31,102.8,72,6.3,12.0786551855257,35.3857014016902,0.83,3.07,2,2,2,1,1
0,15,81.9,73.4,8.2,18.35067521704612,28.364728990015664,0.15,1.69,2,0,1,0,1
0,36,83.3,80.1,9,20.210546346298813,40.3755117524669,0.47,2.02,2,0,0,0,1
1,32,102.6,72.3,6.7,11.987164509487554,27.355790319857288,-0.84,2.71,2,1,0,1,0
0,-1,60.6,62.9,7.4,16.069107820320596,33.6151448440286,0.77,2.48,2,3,2,0,0
0,75,71,68.1,7.1,7.651961010410407,22.435320946035755,0,3.29,2,2,2,0,0
0,39,90.5,74.8,7.4,2.053554041111393,31.23147877757743,0.05,2.75,2,2,1,0,0
0,27,93.1,75.9,7.9,15.454688388705748,40.313793629033015,0.24,1.63,1,2,2,1,0
0,8,100,72.2,7.4,15.378314547209202,31.31279894505174,-1.07,2.23,1,2,1,1,0
0,12,107.1,73.4,7.5,10.534514631179444,40.08843931718425,-0.25,1.62,1,0,0,0,0
0,12,92.3,68,6,-4.046646387475977,45.50073081173576,-0.21,2.6,1,0,1,1,0
0,-2,102.3,82.3,8.5,19.508253808102747,40.73361185482951,0.08,2.06,1,1,0,1,0
0,37,78.1,75.3,8.3,21.648466996285077,24.37814685430424,-0.74,3.3,1,1,0,1,0
0,-9,91,72,8.9,16.296816791197674,40.67227341011285,0.32,1.88,1,2,2,0,0
0,4,101.2,75.1,6.8,17.427870022467726,32.881147305719296,0.5,2.28,9,3,1,0,0
0,39,96,69.2,6.7,25.70544530824556,32.056538724024364,-0.39,2.01,9,0,1,1,0
0,-45,33.9,51.1,7,8.731965615050601,24.346005678858585,0.6,1.9,9,0,2,0,0
0,34,73.2,75.9,8.3,21.65823735865842,37.41667874149512,-0.3,1.83,9,1,1,1,0
0,33,94.1,74.3,9.1,10.509700917454412,34.45808187169259,-0.07,1.54,9,0,1,0,0
0,34,85.3,66.3,6.4,9.697892541411342,29.47581559735476,0.28,2.92,8,3,2,1,0
0,-11,85.6,68.1,7.5,11.14866332065199,31.587319534724905,0.69,1.84,8,2,1,0,0
0,-62,59.9,77.1,7.8,3.6234434655390775,31.089047482912928,1.43,2.06,8,1,1,0,1
0,34,77.3,64.5,5.8,12.518756942295294,24.25211016154068,0.95,3.09,8,3,2,1,1
0,-4,67.9,68.1,7.9,1.1353641252836628,36.1657458433973,1,1.35,8,1,1,0,1
0,63,82.7,72.8,7.2,11.44057423632908,33.58824314843325,-0.34,2.09,8,0,2,1,1
0,-22,102.4,73.7,7.5,11.620729619558576,32.16383832047223,-0.28,2.04,7,1,0,1,0
0,21,80.1,67.7,6.1,-0.874547027712182,31.93117304328612,1.01,2.57,7,0,1,1,0
0,39,85.7,74,8.9,23.66071493349408,36.49205215701286,-0.24,2.05,7,1,1,0,0
0,33,100.2,72.9,6.3,6.980516719718921,28.924113075768616,-0.04,2.66,6,2,2,1,0
0,2,86.1,77.5,8.3,9.799596875694046,36.67765756876727,-0.44,1.81,6,1,1,0,0
0,-22,105.3,73.4,7.1,1.2842255557384177,34.124496888909405,-0.4,2.28,6,2,1,0,1
0,40,95.5,73.3,7.5,15.748264296509705,32.80925975491926,0.28,2.57,5,3,2,0,0
0,18,87.1,59.7,7.2,15.68828194329504,38.778939516592494,-0.76,2.43,5,0,1,0,0
0,-14,67.1,71.4,6.3,0.8867228619460333,37.63118054025784,0.46,2.56,5,0,0,1,0
0,-28,79.8,79.7,7.7,9.365996278870572,24.34048463433679,0.51,2,5,2,1,0,0
0,16,74.7,71.7,6.7,0.8861416387753469,27.799852238761357,0.49,2.33,5,0,1,1,0
0,-18,100.4,76.2,7,9.9325809136713,29.903862263687863,-0.22,2.26,5,1,1,1,1
0,11,23.1,6.8,1.2,-79.95087912607691,41.982685942073104,0.06,2.87,5,1,1,1,1
0,-4,72.5,71.7,7.1,10.120798227698506,18.75281941655888,1.27,2.84,5,2,2,0,1
0,-1,94.8,71.2,6.4,-9.379385992909684,41.00953441297575,0.7,2.18,5,1,0,1,1
0,32,78.5,69,7.4,13.373372537705102,36.33991983937332,0.6,2.05,4,0,0,0,0
0,-8,83.5,60.5,7.2,11.34652777362687,37.99469119683977,0.51,1.54,4,1,2,0,0
0,-10,98.6,73,5.9,6.114534384030995,29.795752665807644,0.32,3.14,4,1,2,1,0
0,31,96.6,77.3,8.5,8.395493826348337,37.61241743736346,0.04,1.85,4,0,1,0,1
0,22,98.7,79.9,8.7,21.58348802722239,34.17175840194566,0.21,2,4,1,0,0,1
0,-3,65.1,65.5,6.1,3.1163103461619186,32.46118667822077,0.93,2.61,4,1,1,1,1
0,28,80.1,64,5.5,5.391228341871671,30.94840280664245,0.47,2.83,3,0,0,1,1
0,34,103.2,76.7,7.2,11.775255033812009,22.88535281460843,0.18,2.67,2,0,0,0,0
0,-8,95.4,75.3,7.5,14.788475762846923,35.25046499720155,0.69,2.32,2,1,1,1,1
0,39,98.5,73.3,8.1,16.21535530724748,27.41760369472109,0.39,2.98,2,1,0,0,1
0,-21,67,69.5,7.2,9.499043540186843,26.040759326462044,-0.12,3.19,2,2,2,0,1
0,-3,107.5,72.4,6.1,-5.124841059387514,36.90916905182634,-0.37,2.3,1,0,0,1,0
0,-44,41.6,51.4,4.6,-13.74218551990767,36.675667181648365,1.39,2.96,1,2,2,1,1
0,27,85.9,65.4,6.3,-1.641543583045664,17.677058395163332,0.53,3.46,1,1,2,0,1
0,-22,52,79.6,7.3,20.714065731020423,28.020416895184344,0.2,2.57,1,2,0,1,1
0,30,99.3,71.5,7.6,13.559608975653523,30.40288237864345,-0.21,2.37,9,2,1,1,0
0,40,101.5,73.9,7,10.03601803307395,23.094799775919725,-0.12,2.88,9,0,0,1,0
0,16,98.1,66.5,6.8,2.493244784999316,22.96257443796496,-0.27,2.89,9,1,0,1,0
0,14,97.6,75.1,8,15.203722132417008,25.147635735083306,0.23,2.39,8,1,1,0,0
0,9,79.3,69.6,7.2,14.10606453034472,36.652053867605616,0.21,2.95,8,1,1,0,0
0,-31,65.9,68,7.3,10.729151051660606,32.9902964703322,-0.87,1.23,8,0,0,1,0
0,72,64.8,66.6,7.9,21.343434514943677,40.25892874356012,-0.34,1.72,8,0,1,1,0
0,-40,77.7,71.4,7.4,4.490393069940777,28.95866794013508,-0.06,2.11,7,0,0,1,1
0,-6,94.5,66.1,7.2,4.384052244368418,43.23621838274807,0.17,1.57,7,3,2,0,1
0,-11,97,74.5,7.1,10.2044240045713,23.49943651658961,0.07,2.86,7,2,2,1,0
0,-10,88.8,73.1,7.8,16.909865563344226,26.53989814778876,-0.52,2.29,7,0,1,1,0
0,64,96.6,74.2,7.1,10.406503751766484,22.365434481296766,-0.01,2.89,6,3,2,1,0
1,20,108.1,80.5,7.7,10.072972088600563,29.962543068824665,-0.61,2.55,6,1,0,0,0
0,-13,101.4,68,6.8,-0.2956316208087468,35.21212635051482,0.06,2.15,6,2,2,0,0
0,9,95,70.4,7.1,8.892759869014814,40.50376013270439,0.76,2.35,6,0,2,1,0
0,44,70.6,71.4,7.3,11.542407923231538,37.90349214575423,0.02,2.75,6,3,2,0,0
0,15,93.5,73.2,7.7,5.913553964986872,26.513695124978028,0.2,2.5,6,3,2,1,0
0,34,80.6,55.9,6.9,4.8714758829531135,35.33375514247548,-1.02,1.71,6,1,2,1,0
0,36,102.4,73.1,8.5,14.543171533568932,40.969450587653206,0.14,2.01,6,0,0,1,0
0,25,96.7,67.2,8,22.267155519758116,29.76401800433796,-0.31,2.46,6,2,2,1,0
0,-8,95.1,67.8,6.2,3.918086762534104,24.934093221070015,0.17,2.84,6,1,1,1,0
0,48,88.7,67.1,7.2,9.940190445385902,36.45153693320641,0.46,1.84,6,0,1,1,0
0,-16,67.1,65,5.9,-4.666695097268642,38.74390780012254,0.89,2.85,5,1,2,1,0
0,8,104.1,70.3,6.8,9.813263496377983,17.848724470865427,-0.94,3.28,5,1,2,1,0
0,8,105.2,74,6.7,18.67600211438321,26.63926358696344,-0.9,3.1,5,0,0,0,0
0,-1,90.6,62.2,5.4,-5.79370848384121,41.0267222659374,0.68,2.48,5,0,2,1,0
0,8,92.2,69.3,6.7,3.5471582186456927,27.00809059866169,0.45,3.35,5,3,2,1,0
0,4,85,73.7,7.8,12.38074188841476,26.1681361546948,-0.71,2.4,5,1,0,1,0
0,-48,57,63.3,6.2,9.427441585915492,25.467684838173707,0.83,3.08,5,1,2,1,0
0,21,90.5,70.8,7.7,14.668539890038758,40.046587439636824,-0.39,2.31,4,0,0,0,0
1,34,99.2,72.9,7.2,9.662374262928193,30.51123045710942,0.38,2.77,4,1,0,1,0
0,23,66.2,72,6.7,11.44499466630728,39.37550822511737,0.34,2.22,4,2,2,1,0
0,65,99.7,73.8,7.7,18.636626382097585,27.79811696888991,-0.3,3.4,4,0,0,1,0
0,-35,85.2,75.4,7.2,17.23784390848499,14.470103150958,-0.16,3.47,4,0,1,1,0
0,36,93.1,76.5,7.2,1.0729488840863377,37.34517242780201,-0.07,3.19,4,0,0,1,0
0,15,101.7,73.3,8.1,14.21857708371102,29.84888057277536,-0.5,1.99,4,1,1,1,0
0,69,78.1,66.3,6.6,16.70824352862456,27.66050088916084,0.7,3.38,4,2,2,1,0
0,-18,75.3,69.6,6.9,4.52481761724556,24.730552000570217,-0.17,1.8,3,2,2,1,0
0,-24,58.8,51.2,7.1,-2.1449436470116128,29.44063922901069,0.7,2.22,3,0,1,0,0
0,32,77.8,62.8,6.2,0.0836874924057751,37.400493875476414,-0.52,2.6,3,2,2,0,0
0,23,97.2,71.5,6.7,-2.6339220525224905,36.21284286368132,-0.07,2.22,3,0,0,1,0
0,15,79.2,64.5,6.2,-3.1584123108046813,37.17560388283239,0.17,2.41,3,1,2,1,0
0,-49,78.8,69.6,6.5,12.600057368775143,29.455199777443745,-0.5,3.18,3,0,1,1,0
0,40,67.4,70.8,7.2,5.463749102064761,36.37470638612507,0.82,2.8,3,0,1,1,0
0,58,78.8,66.7,6.5,14.18045220456971,32.55083452947139,-0.43,3.31,2,1,2,0,0
0,-11,90.8,66.2,6.2,-7.152227964564155,36.47195914280823,0.36,2.6,2,0,0,1,0
0,-19,97.8,75.1,7.1,9.497418326676392,23.988670204917867,-0.01,2.82,2,0,0,1,0
0,-8,92.5,79.3,7.7,13.34662733793956,27.55188620924122,0.25,2.9,2,2,0,1,0
0,17,74.4,77.7,7.9,10.007304588456762,21.64256753389935,-1.21,2.17,2,3,2,1,0
0,-6,92.2,60.5,5.9,-7.709047543957969,32.58208748154819,-0.92,2.8,1,0,2,1,0
0,21,101.3,73.3,7.3,8.438923649973082,25.9412362923001,-0.24,2.26,1,2,2,1,0
0,62,50.6,59.5,6.4,4.663683876105868,43.14090334080236,0.67,2.34,1,1,0,1,0
0,-20,92.8,67.5,7.2,5.077048491082541,22.41310914477011,-1.06,1.94,1,1,2,1,0
0,0,106.5,72.8,6.5,1.7943436579509269,43.53079820714931,0.61,2.96,1,1,1,1,0
